order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied,line_amount,category,gender,customer_region,loyalty_tier
O553829,C00295,P0029,4,41.74,2025-07-06,Delivered,Bank Transfer,East,0.1,150.26,Cleaning,Other,North,Bronze
O676664,C00213,P0013,5,32.49,2025-07-06,Delivered,PayPal,South,0.05,154.33,Cleaning,Female,South,Bronze
O837245,C00460,P0020,5,11.61,2025-07-06,Delivered,Credit Card,North,0.0,58.05,Cleaning,Other,West,Gold
O527528,C00350,P0006,3,37.57,2025-07-06,Delayed,Bank Transfer,South,0.1,101.44,Cleaning,Female,North,Silver
O715358,C00143,P0025,3,36.05,2025-07-06,Delivered,Credit Card,North,0.1,97.34,Cleaning,Other,Central,Gold
O672386,C00161,P0017,1,32.5,2025-07-06,Delayed,Credit Card,North,0.1,29.25,Personal Care,Other,West,Silver
O720995,C00320,P0008,2,15.03,2025-07-06,Delivered,Credit Card,South,0.0,30.06,Storage,Female,Central,Bronze
O193168,C00330,P0016,4,33.58,2025-07-06,Delayed,Bank Transfer,West,0.1,120.89,Cleaning,Other,West,Bronze
O805020,C00449,P0008,2,48.24,2025-07-06,Delivered,Bank Transfer,North,0.2,77.18,Storage,Female,East,Silver
O695243,C00082,P0023,4,25.0,2025-07-06,Delayed,Credit Card,West,0.05,95.0,Outdoors,Female,North,Gold
O894402,C00079,P0011,2,38.02,2025-07-06,Delivered,Bank Transfer,Central,0.1,68.44,Kitchen,Female,North,Bronze
O250741,C00348,P0008,1,35.05,2025-07-06,Delayed,Bank Transfer,East,0.05,33.3,Storage,Female,West,Gold
O583206,C00103,P0010,4,18.04,2025-07-06,Delivered,PayPal,East,0.05,68.55,Cleaning,Male,Central,Gold
O509145,C00322,P0017,5,23.37,2025-07-06,Cancelled,PayPal,South,0.2,93.48,Personal Care,Male,South,Gold
O882733,C00131,P0014,4,25.14,2025-07-06,Delayed,PayPal,East,0.0,100.56,Outdoors,Male,Central,Gold
O209681,C00037,P0007,2,38.18,2025-07-06,Delayed,PayPal,North,0.2,61.09,Personal Care,Female,East,Gold
O404148,C00460,P0020,5,13.08,2025-07-06,Cancelled,Credit Card,East,0.2,52.32,Cleaning,Other,West,Gold
O480589,C00472,P0022,1,39.56,2025-07-06,Delivered,Credit Card,South,0.05,37.58,Cleaning,Male,South,Silver
O312155,C00374,P0008,4,31.12,2025-07-06,Delivered,PayPal,North,0.2,99.58,Storage,Female,North,Gold
O923608,C00403,P0013,5,10.27,2025-07-06,Cancelled,PayPal,South,0.2,41.08,Cleaning,Female,East,Silver
O343188,C00090,P0017,5,26.8,2025-07-06,Delayed,Credit Card,East,0.15,113.9,Personal Care,Female,East,Unknown
O218660,C00231,P0014,1,20.37,2025-07-06,Delivered,PayPal,North,0.15,17.31,Outdoors,Male,Central,Silver
O675892,C00169,P0023,1,21.05,2025-07-06,Delayed,Credit Card,North,0.1,18.94,Outdoors,Female,East,Gold
O375721,C00110,P0002,3,33.16,2025-07-06,Delayed,Bank Transfer,West,0.15,84.56,Cleaning,Female,South,Gold
O438379,C00168,P0026,3,24.58,2025-07-06,Delivered,PayPal,South,0.1,66.37,Storage,Female,South,Bronze
O796311,C00019,P0020,3,18.12,2025-07-06,Delivered,Credit Card,Central,0.15,46.21,Cleaning,Female,East,Gold
O896617,C00050,P0014,5,38.61,2025-07-06,Delivered,PayPal,Central,0.05,183.4,Outdoors,Female,West,Bronze
O328722,C00267,P0014,3,19.26,2025-07-06,Delayed,Credit Card,North,0.0,57.78,Outdoors,Male,West,Bronze
O225052,C00147,P0007,1,22.18,2025-07-06,Delivered,Credit Card,West,0.1,19.96,Personal Care,Male,East,Gold
O651817,C00143,P0022,2,18.45,2025-07-06,Delayed,Credit Card,Central,0.0,36.9,Cleaning,Other,Central,Gold
O481907,C00115,P0025,4,8.44,2025-07-06,Delayed,Credit Card,North,0.15,28.7,Cleaning,Male,South,Bronze
O807620,C00380,P0028,2,31.83,2025-07-06,Delayed,Credit Card,Central,0.0,63.66,Outdoors,Male,South,Gold
O720749,C00207,P0011,3,17.41,2025-07-06,Cancelled,Credit Card,West,0.1,47.01,Kitchen,Female,Central,Gold
O842017,C00078,P0013,4,19.32,2025-07-06,Delayed,PayPal,North,0.1,69.55,Cleaning,Male,West,Gold
O605680,C00066,P0020,2,10.14,2025-07-06,Delayed,Bank Transfer,West,0.0,20.28,Cleaning,Other,South,Gold
O606964,C00497,P0026,1,33.69,2025-07-06,Delivered,Bank Transfer,Central,0.1,30.32,Storage,Unknown,West,Gold
O401865,C00190,P0025,2,44.43,2025-07-06,Cancelled,Bank Transfer,South,0.0,88.86,Cleaning,Male,Central,Gold
O177474,C00311,P0022,2,24.61,2025-07-06,Delayed,Credit Card,Central,0.1,44.3,Cleaning,Male,North,Gold
O477765,C00251,P0018,3,36.04,2025-07-06,Cancelled,PayPal,East,0.05,102.71,Storage,Male,North,Gold
O816423,C00173,P0016,5,8.02,2025-07-06,Delivered,PayPal,North,0.05,38.09,Cleaning,Female,West,Gold
O298129,C00441,P0006,5,28.03,2025-07-06,Cancelled,Credit Card,West,0.05,133.14,Cleaning,Female,South,Bronze
O353488,C00088,P0018,2,10.74,2025-07-06,Delivered,Credit Card,East,0.1,19.33,Storage,Male,West,Bronze
O184928,C00317,P0021,1,44.95,2025-07-06,Cancelled,Credit Card,South,0.05,42.7,Kitchen,Female,South,Gold
O569186,C00344,P0016,5,25.96,2025-07-06,Delayed,Bank Transfer,South,0.2,103.84,Cleaning,Female,West,Gold
O718120,C00349,P0016,5,48.43,2025-07-06,Delivered,Credit Card,Central,0.2,193.72,Cleaning,Female,East,Gold
O723079,C00369,P0003,3,46.78,2025-07-06,Cancelled,Credit Card,Central,0.0,140.34,Cleaning,Other,West,Bronze
O568622,C00091,P0004,3,34.14,2025-07-06,Delayed,Credit Card,Central,0.1,92.18,Kitchen,Male,West,Silver
O836686,C00144,P0020,5,33.66,2025-07-06,Delayed,PayPal,North,0.0,168.3,Cleaning,Female,East,Gold
O676059,C00317,P0013,2,38.2,2025-07-06,Delivered,Credit Card,West,0.2,61.12,Cleaning,Female,South,Gold
O720017,C00438,P0017,5,48.56,2025-07-06,Delivered,Credit Card,Central,0.1,218.52,Personal Care,Other,Central,Gold
O329855,C00067,P0027,3,31.17,2025-07-06,Delivered,PayPal,Central,0.1,84.16,Outdoors,Other,Central,Silver
O946258,C00024,P0025,1,26.5,2025-07-06,Delivered,Credit Card,West,0.2,21.2,Cleaning,Female,West,Silver
O194564,C00211,P0029,2,40.0,2025-07-06,Cancelled,Credit Card,South,0.1,72.0,Cleaning,Male,North,Silver
O327120,C00229,P0022,1,11.19,2025-07-06,Cancelled,Bank Transfer,South,0.2,8.95,Cleaning,Female,South,Bronze
O659539,C00475,P0012,4,22.1,2025-07-06,Delivered,PayPal,Central,0.15,75.14,Cleaning,Female,North,Bronze
O657628,C00121,P0025,4,20.57,2025-07-06,Delayed,Credit Card,Central,0.05,78.17,Cleaning,Female,West,Gold
O406359,C00287,P0018,3,25.75,2025-07-06,Delayed,Credit Card,South,0.0,77.25,Storage,Female,South,Gold
O385194,C00469,P0011,2,28.96,2025-07-06,Cancelled,Bank Transfer,Central,0.05,55.02,Kitchen,Female,North,Silver
O417322,C00161,P0022,5,39.98,2025-07-06,Delayed,PayPal,East,0.05,189.9,Cleaning,Other,West,Silver
O409756,C00023,P0025,5,27.9,2025-07-06,Delayed,Credit Card,East,0.2,111.6,Cleaning,Male,East,Gold
O993718,C00033,P0004,3,42.47,2025-07-06,Delivered,Bank Transfer,Central,0.0,127.41,Kitchen,Other,North,Gold
O711767,C00017,P0030,3,15.85,2025-07-06,Delivered,PayPal,Central,0.1,42.8,Cleaning,Male,West,Gold
O469057,C00058,P0023,4,42.15,2025-07-06,Delayed,Credit Card,South,0.05,160.17,Outdoors,Male,West,Gold
O923302,C00478,P0007,2,31.29,2025-07-06,Delayed,Credit Card,North,0.1,56.32,Personal Care,Female,South,Gold
O471253,C00271,P0010,2,44.44,2025-07-06,Cancelled,Credit Card,West,0.1,79.99,Cleaning,Female,West,Silver
O431449,C00110,P0025,4,30.71,2025-07-06,Cancelled,Credit Card,North,0.1,110.56,Cleaning,Female,South,Gold
O945946,C00366,P0022,3,10.96,2025-07-06,Delivered,Bank Transfer,West,0.05,31.24,Cleaning,Female,North,Bronze
O781756,C00204,P0023,3,8.15,2025-07-06,Delivered,Credit Card,Central,0.1,22.01,Outdoors,Female,South,Silver
O813781,C00140,P0015,2,27.54,2025-07-06,Delivered,Credit Card,West,0.1,49.57,Storage,Female,South,Silver
O494841,C00144,P0020,5,15.08,2025-07-06,Delayed,Credit Card,West,0.1,67.86,Cleaning,Female,East,Gold
O384801,C00401,P0014,1,24.61,2025-07-06,Delivered,PayPal,Central,0.2,19.69,Outdoors,Male,Central,Bronze
O226118,C00390,P0016,1,26.59,2025-07-06,Cancelled,PayPal,North,0.1,23.93,Cleaning,Female,East,Silver
O132423,C00018,P0004,4,46.73,2025-07-06,Delivered,Credit Card,Central,0.1,168.23,Kitchen,Female,North,Bronze
O176458,C00442,P0014,4,44.81,2025-07-06,Delivered,PayPal,Central,0.1,161.32,Outdoors,Male,North,Bronze
O697725,C00289,P0017,5,43.77,2025-07-06,Cancelled,Bank Transfer,Central,0.0,218.85,Personal Care,Female,West,Gold
O273863,C00428,P0010,3,24.89,2025-07-06,Delayed,Credit Card,Central,0.1,67.2,Cleaning,Female,North,Gold
O704720,C00028,P0011,1,17.44,2025-07-06,Delayed,Credit Card,South,0.1,15.7,Kitchen,Female,North,Gold
O946444,C00189,P0008,1,24.49,2025-07-06,Delayed,Bank Transfer,East,0.1,22.04,Storage,Male,North,Bronze
O308005,C00385,P0002,5,19.48,2025-07-06,Delivered,PayPal,West,0.15,82.79,Cleaning,Male,South,Gold
O493557,C00214,P0014,4,15.42,2025-07-06,Cancelled,Credit Card,West,0.1,55.51,Outdoors,Other,East,Gold
O213926,C00325,P0017,4,35.68,2025-07-06,Delayed,Credit Card,South,0.15,121.31,Personal Care,Male,West,Bronze
O227188,C00276,P0015,5,29.07,2025-07-06,Delayed,Credit Card,West,0.05,138.08,Storage,Female,West,Gold
O242148,C00030,P0017,4,29.71,2025-07-06,Delayed,PayPal,South,0.1,106.96,Personal Care,Male,North,Gold
O886467,C00445,P0027,5,35.87,2025-07-06,Delivered,Credit Card,North,0.1,161.42,Outdoors,Male,West,Silver
O362426,C00371,P0004,5,38.06,2025-07-06,Delayed,Credit Card,North,0.15,161.76,Kitchen,Other,North,Silver
O238898,C00445,P0014,5,22.13,2025-07-06,Delivered,Credit Card,South,0.15,94.05,Outdoors,Male,West,Silver
O431296,C00160,P0004,4,27.23,2025-07-06,Delayed,PayPal,Central,0.1,98.03,Kitchen,Other,Central,Gold
O399990,C00237,P0016,4,24.9,2025-07-06,Delayed,Credit Card,South,0.2,79.68,Cleaning,Female,South,Bronze
O132874,C00179,P0017,1,22.7,2025-07-06,Cancelled,PayPal,West,0.2,18.16,Personal Care,Female,South,Gold
O407951,C00433,P0006,2,25.62,2025-07-06,Delivered,PayPal,West,0.1,46.12,Cleaning,Female,Central,Silver
O896790,C00487,P0017,1,37.08,2025-07-06,Delayed,Credit Card,East,0.1,33.37,Personal Care,Female,North,Gold
O124495,C00310,P0024,5,44.0,2025-07-06,Delayed,Credit Card,North,0.2,176.0,Storage,Female,West,Gold
O956257,C00294,P0022,3,48.97,2025-07-06,Cancelled,PayPal,North,0.1,132.22,Cleaning,Male,West,Gold
O371359,C00431,P0013,5,42.38,2025-07-06,Cancelled,PayPal,North,0.05,201.3,Cleaning,Female,Central,Gold
O924705,C00303,P0008,3,21.17,2025-07-06,Delivered,Bank Transfer,South,0.0,63.51,Storage,Other,Central,Bronze
O219804,C00379,P0028,1,20.3,2025-07-06,Delayed,Bank Transfer,Central,0.15,17.26,Outdoors,Male,North,Gold
O772655,C00358,P0011,1,46.55,2025-07-06,Delayed,Credit Card,West,0.0,46.55,Kitchen,Female,West,Gold
O679674,C00446,P0027,1,35.8,2025-07-06,Delivered,Credit Card,North,0.05,34.01,Outdoors,Other,West,Silver
O192035,C00361,P0027,5,10.85,2025-07-06,Delivered,PayPal,South,0.1,48.82,Outdoors,Female,West,Bronze
O532522,C00373,P0030,4,26.06,2025-07-06,Delayed,Credit Card,West,0.1,93.82,Cleaning,Male,Central,Gold
O276813,C00053,P0008,3,46.43,2025-07-06,Delayed,Credit Card,South,0.2,111.43,Storage,Female,North,Gold
O732417,C00428,P0020,4,33.67,2025-07-06,Delivered,PayPal,South,0.1,121.21,Cleaning,Female,North,Gold
O250399,C00247,P0009,4,28.93,2025-07-06,Delivered,PayPal,South,0.1,104.15,Outdoors,Female,East,Silver
O516798,C00171,P0024,2,48.5,2025-07-06,Delayed,Credit Card,Central,0.2,77.6,Storage,Male,Central,Silver
O821690,C00121,P0029,3,11.76,2025-07-06,Delayed,Credit Card,East,0.1,31.75,Cleaning,Female,West,Gold
O644800,C00236,P0013,4,13.54,2025-07-06,Delayed,PayPal,South,0.2,43.33,Cleaning,Other,North,Gold
O154954,C00157,P0027,3,25.22,2025-07-06,Delayed,PayPal,West,0.2,60.53,Outdoors,Female,South,Silver
O596801,C00354,P0003,4,19.3,2025-07-06,Delayed,Credit Card,West,0.0,77.2,Cleaning,Male,Central,Silver
O577631,C00264,P0015,5,21.28,2025-07-06,Cancelled,Credit Card,Central,0.2,85.12,Storage,Female,Central,Bronze
O605402,C00133,P0028,2,25.5,2025-07-06,Delivered,PayPal,South,0.0,51.0,Outdoors,Female,Central,Bronze
O979156,C00195,P0018,2,11.29,2025-07-06,Delayed,PayPal,North,0.15,19.19,Storage,Female,Central,Silver
O564059,C00073,P0014,1,10.22,2025-07-06,Delivered,Credit Card,Central,0.0,10.22,Outdoors,Female,North,Silver
O323662,C00172,P0014,4,33.65,2025-07-06,Delayed,Credit Card,East,0.0,134.6,Outdoors,Female,East,Bronze
O275012,C00397,P0002,3,10.6,2025-07-06,Delayed,Credit Card,West,0.0,31.8,Cleaning,Female,North,Silver
O581903,C00494,P0012,4,8.05,2025-07-06,Delayed,Bank Transfer,Central,0.0,32.2,Cleaning,Female,North,Gold
O331217,C00450,P0008,5,25.18,2025-07-06,Cancelled,Credit Card,Central,0.2,100.72,Storage,Female,East,Gold
O953529,C00302,P0008,3,48.46,2025-07-06,Cancelled,Bank Transfer,West,0.1,130.84,Storage,Male,South,Silver
O437065,C00094,P0001,5,11.09,2025-07-06,Delayed,Credit Card,North,0.05,52.68,Storage,Female,Central,Silver
O237668,C00426,P0006,4,43.01,2025-07-06,Delivered,Credit Card,South,0.1,154.84,Cleaning,Male,East,Gold
O703460,C00480,P0006,5,48.43,2025-07-06,Delayed,Bank Transfer,North,0.1,217.94,Cleaning,Other,Central,Silver
O142016,C00371,P0004,2,14.22,2025-07-06,Delivered,Bank Transfer,North,0.0,28.44,Kitchen,Other,North,Silver
O525097,C00185,P0010,5,34.32,2025-07-06,Delivered,Bank Transfer,Central,0.1,154.44,Cleaning,Male,East,Silver
O938047,C00297,P0004,4,35.09,2025-07-06,Delivered,Credit Card,West,0.1,126.32,Kitchen,Other,South,Silver
O135475,C00456,P0004,5,9.38,2025-07-06,Delivered,PayPal,East,0.05,44.56,Kitchen,Male,East,Bronze
O879927,C00084,P0027,4,47.83,2025-07-06,Delayed,Credit Card,Central,0.2,153.06,Outdoors,Female,West,Gold
O898228,C00287,P0018,4,34.81,2025-07-06,Delivered,PayPal,North,0.05,132.28,Storage,Female,South,Gold
O402816,C00440,P0015,5,16.15,2025-07-06,Delayed,Credit Card,Central,0.0,80.75,Storage,Other,North,Gold
O834496,C00333,P0008,5,41.14,2025-07-06,Delayed,Credit Card,Central,0.05,195.42,Storage,Female,South,Bronze
O144230,C00058,P0015,2,19.94,2025-07-06,Delivered,PayPal,South,0.1,35.89,Storage,Male,West,Gold
O619235,C00276,P0016,1,48.97,2025-07-06,Cancelled,Credit Card,East,0.15,41.62,Cleaning,Female,West,Gold
O646486,C00316,P0020,1,14.9,2025-07-06,Delayed,Bank Transfer,North,0.1,13.41,Cleaning,Female,South,Gold
O723588,C00395,P0026,5,44.62,2025-07-06,Delayed,Bank Transfer,South,0.2,178.48,Storage,Male,East,Gold
O796513,C00067,P0025,2,20.89,2025-07-06,Delayed,Credit Card,East,0.05,39.69,Cleaning,Other,Central,Silver
O212788,C00190,P0011,3,28.68,2025-07-06,Delivered,Credit Card,Central,0.15,73.13,Kitchen,Male,Central,Gold
O793547,C00180,P0019,4,21.91,2025-07-06,Cancelled,Credit Card,North,0.05,83.26,Kitchen,Other,West,Gold
O225073,C00112,P0030,4,36.82,2025-07-06,Delivered,PayPal,South,0.1,132.55,Cleaning,Male,North,Bronze
O672504,C00471,P0019,2,30.52,2025-07-06,Cancelled,Bank Transfer,Central,0.0,61.04,Kitchen,Unknown,Unknown,Unknown
O774786,C00399,P0002,3,31.51,2025-07-06,Delivered,PayPal,West,0.1,85.08,Cleaning,Male,North,Bronze
O279994,C00298,P0012,3,24.93,2025-07-06,Delayed,Credit Card,Central,0.1,67.31,Cleaning,Female,East,Bronze
O372617,C00174,P0024,4,10.8,2025-07-06,Delivered,Bank Transfer,Central,0.2,34.56,Storage,Other,South,Bronze
O173252,C00359,P0014,4,9.18,2025-07-06,Delayed,Bank Transfer,South,0.2,29.38,Outdoors,Male,West,Gold
O718743,C00209,P0024,3,43.59,2025-07-06,Delivered,Credit Card,Central,0.0,130.77,Storage,Male,North,Silver
O955335,C00007,P0013,3,32.24,2025-07-06,Delivered,Credit Card,Central,0.15,82.21,Cleaning,Female,North,Gold
O154538,C00405,P0007,4,18.74,2025-07-06,Delayed,Bank Transfer,West,0.1,67.46,Personal Care,Other,West,Silver
O403817,C00303,P0007,2,30.9,2025-07-06,Delivered,Credit Card,North,0.15,52.53,Personal Care,Other,Central,Bronze
O762062,C00185,P0026,2,22.32,2025-07-06,Cancelled,Bank Transfer,West,0.1,40.18,Storage,Male,East,Silver
O738123,C00063,P0004,4,37.97,2025-07-06,Delayed,Credit Card,East,0.2,121.5,Kitchen,Male,North,Gold
O758100,C00441,P0022,4,39.7,2025-07-06,Delivered,Bank Transfer,South,0.1,142.92,Cleaning,Female,South,Bronze
O246773,C00461,P0023,4,24.73,2025-07-06,Cancelled,Credit Card,West,0.15,84.08,Outdoors,Female,South,Silver
O333988,C00374,P0020,1,48.63,2025-07-06,Delivered,PayPal,South,0.1,43.77,Cleaning,Female,North,Gold
O246132,C00393,P0030,1,33.75,2025-07-06,Delivered,PayPal,South,0.1,30.38,Cleaning,Female,North,Gold
O739468,C00191,P0011,3,46.21,2025-07-06,Delivered,Bank Transfer,West,0.2,110.9,Kitchen,Other,East,Silver
O239188,C00423,P0012,4,37.82,2025-07-06,Unknown,Credit Card,East,0.05,143.72,Cleaning,Male,East,Bronze
O834540,C00177,P0006,4,23.05,2025-07-06,Delivered,PayPal,South,0.2,73.76,Cleaning,Female,West,Gold
O136857,C00282,P0014,5,17.73,2025-07-06,Delivered,PayPal,North,0.1,79.79,Outdoors,Male,West,Bronze
O641690,C00275,P0017,3,15.19,2025-07-06,Cancelled,Credit Card,North,0.15,38.73,Personal Care,Other,West,Gold
O690965,C00400,P0025,4,14.57,2025-07-06,Delivered,Bank Transfer,West,0.1,52.45,Cleaning,Male,Central,Gold
O979665,C00287,P0010,1,33.79,2025-07-06,Cancelled,Credit Card,Central,0.0,33.79,Cleaning,Female,South,Gold
O974322,C00017,P0023,1,10.67,2025-07-06,Delayed,Credit Card,East,0.15,9.07,Outdoors,Male,West,Gold
O355741,C00031,P0027,1,30.56,2025-07-06,Delivered,Credit Card,North,0.2,24.45,Outdoors,Female,Central,Gold
O460530,C00478,P0011,4,17.4,2025-07-06,Delivered,Credit Card,Central,0.05,66.12,Kitchen,Female,South,Gold
O571214,C00050,P0012,3,14.5,2025-07-06,Cancelled,Credit Card,Central,0.1,39.15,Cleaning,Female,West,Bronze
O322800,C00389,P0010,4,28.29,2025-07-06,Delivered,PayPal,Central,0.2,90.53,Cleaning,Female,Central,Gold
O390931,C00390,P0017,5,32.92,2025-07-06,Cancelled,Credit Card,North,0.1,148.14,Personal Care,Female,East,Silver
O660480,C00455,P0002,3,13.88,2025-07-06,Cancelled,Bank Transfer,East,0.15,35.39,Cleaning,Male,South,Silver
O116360,C00137,P0023,3,14.71,2025-07-06,Delayed,Credit Card,East,0.1,39.72,Outdoors,Female,North,Bronze
O884022,C00375,P0007,2,19.31,2025-07-06,Cancelled,Credit Card,Central,0.05,36.69,Personal Care,Other,West,Silver
O869611,C00319,P0029,2,46.41,2025-07-06,Delayed,Credit Card,East,0.05,88.18,Cleaning,Male,West,Gold
O616515,C00316,P0008,3,15.09,2025-07-06,Delivered,Credit Card,East,0.05,43.01,Storage,Female,South,Gold
O754429,C00321,P0002,5,35.25,2025-07-06,Delivered,Credit Card,South,0.05,167.44,Cleaning,Male,West,Silver
O164269,C00127,P0026,2,32.76,2025-07-06,Delivered,Bank Transfer,West,0.1,58.97,Storage,Female,East,Silver
O375403,C00191,P0027,1,33.41,2025-07-06,Delayed,Credit Card,Central,0.1,30.07,Outdoors,Other,East,Silver
O553029,C00487,P0010,1,48.65,2025-07-06,Delayed,PayPal,North,0.05,46.22,Cleaning,Female,North,Gold
O382890,C00073,P0027,3,33.27,2025-07-06,Delayed,Bank Transfer,South,0.1,89.83,Outdoors,Female,North,Silver
O898882,C00256,P0028,2,28.05,2025-07-06,Delayed,Credit Card,North,0.1,50.49,Outdoors,Female,East,Gold
O575106,C00398,P0010,1,33.29,2025-07-06,Delivered,Credit Card,North,0.1,29.96,Cleaning,Other,Central,Bronze
O719025,C00226,P0026,5,32.29,2025-07-06,Delivered,Credit Card,North,0.1,145.3,Storage,Male,East,Gold
O700987,C00362,P0021,1,12.08,2025-07-06,Delivered,Bank Transfer,South,0.1,10.87,Kitchen,Male,East,Gold
O229741,C00334,P0024,5,43.04,2025-07-06,Delayed,Bank Transfer,West,0.1,193.68,Storage,Female,South,Gold
O883089,C00037,P0024,1,17.48,2025-07-06,Delayed,Credit Card,North,0.0,17.48,Storage,Female,East,Gold
O720149,C00322,P0004,5,40.84,2025-07-06,Delayed,Credit Card,South,0.1,183.78,Kitchen,Male,South,Gold
O784597,C00035,P0011,1,18.21,2025-07-06,Delivered,Bank Transfer,Central,0.05,17.3,Kitchen,Other,South,Silver
O295225,C00144,P0017,4,37.0,2025-07-06,Cancelled,Credit Card,East,0.2,118.4,Personal Care,Female,East,Gold
O998460,C00387,P0009,5,33.51,2025-07-06,Cancelled,Credit Card,West,0.05,159.17,Outdoors,Female,North,Gold
O317530,C00109,P0025,5,47.42,2025-07-06,Delivered,Credit Card,East,0.1,213.39,Cleaning,Other,East,Bronze
O436511,C00369,P0006,4,17.31,2025-07-06,Delivered,PayPal,Central,0.1,62.32,Cleaning,Other,West,Bronze
O710758,C00189,P0013,4,22.22,2025-07-06,Delayed,Bank Transfer,South,0.2,71.1,Cleaning,Male,North,Bronze
O484739,C00240,P0014,3,44.62,2025-07-06,Delivered,PayPal,South,0.0,133.86,Outdoors,Female,North,Silver
O615969,C00118,P0012,3,11.83,2025-07-06,Cancelled,Credit Card,North,0.0,35.49,Cleaning,Male,East,Silver
O887655,C00120,P0028,2,17.28,2025-07-06,Delivered,Bank Transfer,West,0.1,31.1,Outdoors,Female,West,Gold
O562997,C00062,P0026,3,43.55,2025-07-06,Delivered,PayPal,North,0.1,117.58,Storage,Male,West,Gold
O800103,C00198,P0023,1,26.72,2025-07-06,Delayed,Bank Transfer,Central,0.05,25.38,Outdoors,Male,West,Gold
O286237,C00267,P0017,3,24.98,2025-07-06,Delivered,PayPal,West,0.15,63.7,Personal Care,Male,West,Bronze
O137702,C00323,P0024,2,18.57,2025-07-06,Delayed,Credit Card,East,0.15,31.57,Storage,Other,South,Bronze
O961607,C00143,P0019,4,23.73,2025-07-06,Delayed,Credit Card,North,0.05,90.17,Kitchen,Other,Central,Gold
O540223,C00411,P0020,2,32.6,2025-07-06,Delayed,Bank Transfer,East,0.2,52.16,Cleaning,Male,East,Gold
O631072,C00475,P0006,2,11.35,2025-07-06,Delayed,Credit Card,North,0.0,22.7,Cleaning,Female,North,Bronze
O277217,C00140,P0025,4,31.97,2025-07-06,Delivered,Bank Transfer,North,0.1,115.09,Cleaning,Female,South,Silver
O767140,C00087,P0005,4,36.56,2025-07-06,Cancelled,PayPal,West,0.2,116.99,Personal Care,Female,North,Bronze
O918384,C00015,P0002,5,12.92,2025-07-06,Delayed,Bank Transfer,North,0.15,54.91,Cleaning,Female,Central,Bronze
O644080,C00286,P0012,3,29.48,2025-07-06,Delayed,Credit Card,Central,0.1,79.6,Cleaning,Female,South,Bronze
O584049,C00087,P0027,3,18.25,2025-07-06,Delivered,Credit Card,East,0.0,54.75,Outdoors,Female,North,Bronze
O905829,C00469,P0008,1,45.11,2025-07-06,Cancelled,Credit Card,West,0.15,38.34,Storage,Female,North,Silver
O556929,C00243,P0014,4,39.59,2025-07-06,Delayed,Credit Card,East,0.05,150.44,Outdoors,Other,West,Silver
O410816,C00265,P0013,1,33.22,2025-07-06,Delivered,Credit Card,East,0.05,31.56,Cleaning,Male,West,Gold
O628406,C00125,P0007,2,25.34,2025-07-06,Delivered,Bank Transfer,West,0.1,45.61,Personal Care,Female,South,Gold
O197119,C00172,P0016,4,28.09,2025-07-06,Delayed,Bank Transfer,North,0.05,106.74,Cleaning,Female,East,Bronze
